Postcode,Lat,Lon,State,Suburb
3041,-37.70531999999999,144.4163,VIC,Strathmore
3042,-37.7284,144.878575,VIC,Keilor Park
3043,-37.69896666666667,144.8862,VIC,Gowanbrae
3044,-37.7365,144.93970000000002,VIC,Pascoe Vale
3045,-37.6743,144.8518,VIC,Melbourne Airport
3046,-37.70856666666666,144.93146666666667,VIC,Oak Park
3047,-37.6796,144.92176666666668,VIC,Dallas
3048,-37.653999999999996,144.9266,VIC,Coolaroo
3049,-37.6728,144.8869,VIC,Westmeadows
3050,-37.7981,144.9555,VIC,Royal Melbourne Hospital
3051,-37.7992,144.9558,VIC,North Melbourne
3052,-37.7718,144.9501,VIC,Parkville
3053,-37.800200000000004,144.9674,VIC,Carlton
3054,-37.78255,144.96665000000002,VIC,Princes Hill
3055,-37.761375,144.9486,VIC,Brunswick South
3056,-37.7667,144.9667,VIC,Brunswick
3057,-37.766400000000004,144.9613,VIC,Sumner
3058,-37.74986,144.95902,VIC,Coburg North
3059,-37.6333,144.8667,VIC,Greenvale
3060,-37.7167,144.9667,VIC,Fawkner
3061,-37.6833,144.95,VIC,Campbellfield
3062,-37.65,144.9333,VIC,Somerton
3063,-37.603049999999996,144.86079999999998,VIC,Yuroke
3064,-37.5658,144.94216,VIC,Kalkallo
3065,-37.7984,144.9783,VIC,Fitzroy
3066,-37.8,144.9833,VIC,Collingwood
3067,-37.8,145.0,VIC,Abbotsford
3068,-37.789500000000004,144.98815000000002,VIC,Fitzroy North
3070,-37.7667,145.0,VIC,Northcote South
3071,-37.75,145.0,VIC,Thornbury
3072,-37.7389,145.0172142857143,VIC,Preston
3073,-37.70835,145.00835,VIC,Reservoir
3074,-37.6833,145.0167,VIC,Thomastown
3075,-37.6667,145.0167,VIC,Lalor
3076,-37.64035,145.01965,VIC,Epping Dc
3078,-37.780100000000004,145.02425,VIC,Alphington
3079,-37.77373333333333,145.04623333333333,VIC,Ivanhoe
3081,-37.7473,145.0438,VIC,Heidelberg West
3082,-37.6667,145.0667,VIC,Mill Park
3083,-37.70616666666667,145.0474,VIC,Kingsbury
3084,-37.74794,145.0741,VIC,Viewbank
3085,-37.722766666666665,145.08166666666668,VIC,Yallambie
3086,-37.7173,145.0826,VIC,La Trobe University
3087,-37.70825000000001,145.084,VIC,Watsonia North
3088,-37.7027,145.12065,VIC,Saint Helena
3089,-37.6667,145.15,VIC,Diamond Creek
3090,-37.6667,145.1167,VIC,Plenty
3091,-37.6375,145.1349,VIC,Yarrambat
3093,-37.7333,145.1167,VIC,Lower Plenty
3094,-37.7167,145.1167,VIC,Montmorency
3095,-37.7111,145.1611,VIC,Research
3096,-37.6667,145.1833,VIC,Wattle Glen
3097,-37.6911,145.24993333333333,VIC,Bend Of Islands
3099,-37.60498,145.21215999999998,VIC,Strathewen
3101,-37.8064,145.0309,VIC,Kew
3102,-37.7976,145.0538,VIC,Kew East
3103,-37.81295,145.077425,VIC,Balwyn
3104,-37.7909,145.0939,VIC,Balwyn North
3105,-37.7667,145.0833,VIC,Bulleen
3106,-37.75,145.1167,VIC,Templestowe
3107,-37.7667,145.1167,VIC,Templestowe Lower
3108,-37.7883,145.1237,VIC,Doncaster
3109,-37.782199999999996,145.15883333333332,VIC,Tunstall Square Po
3110,-37.7576,145.2408,VIC,Nunawading Bc
3111,-37.7891,145.1749,VIC,Donvale
3113,-37.739599999999996,145.2245,VIC,Warrandyte
3114,-37.7769,145.2146,VIC,Park Orchards
3115,-37.7333,145.2667,VIC,Wonga Park
3116,-37.7386,145.3143,VIC,Chirnside Park
3121,-37.826928571428574,145.00501428571428,VIC,Burnley
3122,-37.8344,145.03969999999998,VIC,Glenferrie South
3123,-37.820750000000004,145.0482,VIC,Auburn
3124,-37.83056666666667,145.07013333333336,VIC,Camberwell North
3125,-37.84993333333333,145.10843333333332,VIC,Burwood
3126,-37.82475,145.07765,VIC,Canterbury
3127,-37.81823333333333,145.10156666666668,VIC,Surrey Hills
3128,-37.826980000000006,145.12384,VIC,Box Hill South
3129,-37.80263333333334,145.11926666666668,VIC,Box Hill North
3130,-37.822825,145.152925,VIC,Blackburn North
3131,-37.82706666666667,145.17676666666668,VIC,Forest Hill
3132,-37.81783333333333,145.19923333333335,VIC,Mitcham North
3133,-37.84685,145.1885,VIC,Vermont
3134,-37.790679999999995,145.24056000000002,VIC,Warrandyte South
3135,-37.823766666666664,145.24963333333332,VIC,Bedford Road
3136,-37.793025,145.27875,VIC,Croydon North
3137,-37.81015,145.31635,VIC,Kilsyth
3138,-37.7833,145.3,VIC,Mooroolbark
3139,-37.8017,145.52998,VIC,Hoddles Creek
3140,-37.75,145.35,VIC,Lilydale
3141,-37.8333,144.9833,VIC,South Yarra
3142,-37.8416,145.01605,VIC,Toorak
3143,-37.8527,145.0269,VIC,Armadale
3144,-37.85123333333333,145.03166666666667,VIC,Kooyong
3145,-37.87671666666667,145.05038333333331,VIC,Malvern East
3146,-37.8633,145.0608,VIC,Glen Iris
3147,-37.864599999999996,145.09244999999999,VIC,Ashwood
3148,-37.88465,145.1045,VIC,Jordanville
3149,-37.87563333333333,145.13866666666667,VIC,Syndal
3150,-37.88906666666667,145.17403333333334,VIC,Wheelers Hill
3151,-37.851749999999996,145.15015,VIC,Burwood Heights
3152,-37.866125,145.21975,VIC,Wantirna South
3153,-37.838049999999996,145.2825,VIC,Bayswater North
3154,-37.85,145.3167,VIC,The Basin
3155,-37.8667,145.2833,VIC,Boronia
3156,-37.91676,145.29256,VIC,Lysterfield South
3158,-37.9,145.3333,VIC,Upwey
3159,-37.9167,145.39165,VIC,Menzies Creek
3160,-37.91325,145.34449999999998,VIC,Tecoma
3161,-37.87295,145.02325000000002,VIC,Caulfield North
3162,-37.889833333333335,145.02476666666666,VIC,Caulfield South
3163,-37.886575,145.061475,VIC,Glen Huntly
3164,-37.9833,145.2,VIC,Dandenong South
3165,-37.9207,145.05984999999998,VIC,Coatesville
3166,-37.90145,145.099225,VIC,Oakleigh East
3167,-37.9,145.1,VIC,Oakleigh South
3168,-37.91115,145.13655,VIC,Notting Hill
3169,-37.9333,145.1167,VIC,Clarinda
3170,-37.9167,145.2,VIC,Waverley Gardens
3171,-37.947100000000006,145.1554,VIC,Sandown Village
3172,-37.9747,145.1421,VIC,Springvale South
3173,-37.9912,145.1739,VIC,Keysborough
3174,-37.95825000000001,145.17964999999998,VIC,Noble Park
3175,-37.98968333333334,145.19916666666666,VIC,Dandenong East
3176,-37.9636,145.1943,VIC,Scoresby Bc
3177,-37.99565,145.24355,VIC,Doveton
3178,-37.9333,145.2333,VIC,Rowville
3179,-37.9,145.2333,VIC,Scoresby
3180,-37.8898,145.2496,VIC,Knoxfield
3181,-37.85296666666667,144.99293333333333,VIC,Prahran
3182,-37.86216666666667,144.97716666666668,VIC,St Kilda West
3183,-37.86755,144.99895,VIC,St Kilda East
3184,-37.8815,144.9838,VIC,Elwood
3185,-37.889199999999995,145.0033,VIC,Elsternwick
3186,-37.9033,145.008475,VIC,Dendy
3187,-37.9345,145.017,VIC,North Road
3188,-37.9372,145.01610000000002,VIC,Hampton
3189,-37.9383,145.04206666666667,VIC,Moorabbin
3190,-37.95,145.05,VIC,Highett
3191,-37.95,145.0,VIC,Sandringham
3192,-37.965399999999995,145.05703333333335,VIC,Cheltenham
3193,-37.97495,145.026075,VIC,Beaumaris
3194,-37.982166666666664,145.07163333333332,VIC,Mentone
3195,-38.01006666666667,145.10403333333332,VIC,Braeside
3196,-38.04645,145.12062500000002,VIC,Chelsea Heights
3197,-38.0763,145.13830000000002,VIC,Carrum
3198,-38.102450000000005,145.13575,VIC,Belvedere Park
3199,-38.143316666666664,145.13875,VIC,Karingal Centre
3200,-38.1224,145.1518,VIC,Frankston North
3201,-38.0997,145.1725,VIC,Carrum Downs
3202,-37.956,145.0984,VIC,Heatherton
3204,-37.952,145.06755,VIC,Ormond
3205,-37.8334,144.9619,VIC,South Melbourne Dc
3206,-37.84225,144.981,VIC,Albert Park
3207,-37.8378,144.9303,VIC,Garden City
3211,-37.9667,144.5,VIC,Little River
3212,-38.0239,144.4062,VIC,Avalon
3213,-38.041675,144.29165,VIC,Anakie
3214,-38.0949,144.36806666666666,VIC,Norlane
3215,-38.112857142857145,144.34470000000002,VIC,Geelong North
3216,-38.20631111111111,144.32258888888887,VIC,Highton
3217,-38.23098,144.33290000000002,VIC,Deakin University
3218,-38.125166666666665,144.28088333333332,VIC,Fyansford
3219,-38.1734,144.38301666666666,VIC,Thomson
3220,-38.15335,144.349825,VIC,South Geelong
3221,-38.1998,144.22333333333333,VIC,Murgheboluc
3222,-38.19651666666667,144.54026666666667,VIC,Mannerim
3223,-38.140575,144.675925,VIC,St Leonards
3224,-38.18665,144.45075,VIC,Leopold
3225,-37.55715,144.39865,VIC,Point Lonsdale
3226,-38.2653,144.5147,VIC,Ocean Grove
3227,-38.2639,144.4552,VIC,Connewarre
3228,-38.345925,144.28617500000001,VIC,Bellbrae
3230,-38.4073,144.1859,VIC,Anglesea
3231,-38.428,144.45252,VIC,Aireys Inlet
3232,-38.5404,143.9764,VIC,Lorne
3233,-38.78026666666667,143.64028333333331,VIC,Apollo Bay
3234,-38.662216666666666,143.84656666666666,VIC,Grey River
3235,-38.411125,143.883325,VIC,Deans Marsh
3236,-38.575,143.7167,VIC,Mount Sabine
3237,-38.676175,143.4451125,VIC,Beech Forest
3238,-38.73355,143.429375,VIC,Johanna
3239,-38.579175,143.370825,VIC,Chapple Vale
3240,-38.25043333333333,144.13896666666668,VIC,Moriac
3241,-38.31538333333333,143.99996666666667,VIC,Wensleydale
3242,-38.3368,143.7847,VIC,Birregurra
3243,-38.40668,143.76668,VIC,Whoorel
3249,-38.361544,143.564404,VIC,Barongarook
3250,-38.3445,143.5841,VIC,Colac West
3251,-38.13544,143.6216,VIC,Cundare North
3254,-38.2833,143.5167,VIC,Cororooke
3260,-38.26007222222222,143.22190555555554,VIC,Kariah
3264,-38.2408,142.9212,VIC,Terang
3265,-38.24721176470588,142.83969411764707,VIC,Boorcan
3266,-38.37957,143.07031999999998,VIC,Jancourt East
3267,-38.4333,143.05,VIC,Scotts Creek
3268,-38.4987,142.9281222222222,VIC,Nirranda
3269,-38.651266666666665,143.0729,VIC,Princetown
3270,-38.6035,142.8733,VIC,Peterborough
3271,-37.8889,143.03886666666668,VIC,Dundonnell
3272,-37.9905,142.8125,VIC,Mortlake
3273,-38.0,142.7,VIC,Hexham
3274,-37.95,142.5167,VIC,Caramut
3275,-38.2938,142.4641,VIC,Mailer Flat
3276,-38.2,142.4333,VIC,Minjah
3277,-38.421600000000005,142.69021666666666,VIC,Mepunga East
3278,-38.2833,142.6333,VIC,Purnim
3279,-38.275000000000006,142.625,VIC,Wangoom
3280,-38.37425,142.469,VIC,Warrnambool
3281,-38.29165,142.491675,VIC,Grassmere
3282,-38.31255,142.392,VIC,Koroit
3283,-38.28519,142.35741000000002,VIC,Warrong
3284,-38.294399999999996,142.16899999999998,VIC,Port Fairy
3285,-38.26645,141.9370125,VIC,Yambuk
3286,-38.0113,141.961725,VIC,Warrabkook
3287,-38.05,142.33335,VIC,Minhamite
3289,-37.8751,142.29131999999998,VIC,Gazette
3292,-38.05,141.0167,VIC,Nelson
3293,-37.697633333333336,142.38943333333333,VIC,Glenthompson
3294,-37.57664285714286,142.3021,VIC,Moutajup
3300,-37.8185,141.98865,VIC,Hamilton
3301,-37.79022666666666,142.00687333333332,VIC,Yatchaw
3302,-37.833349999999996,141.72500000000002,VIC,Grassdale
3303,-37.99,141.74334000000002,VIC,Condah
3304,-38.02766666666667,141.5285,VIC,Heywood
3305,-38.28515,141.5322666666667,VIC,Mount Richmond
3309,-37.8,141.5333,VIC,Digby
3310,-37.7205,141.5483,VIC,Merino
3311,-37.5849,141.403,VIC,Casterton
3312,-37.49413157894737,141.51378947368423,VIC,Lindsay
3314,-37.34594,142.15637999999998,VIC,Mooralla
3315,-37.49429411764706,141.69092941176473,VIC,Nareen
3317,-37.1667,141.6,VIC,Harrow
3318,-37.02552857142857,141.32165714285716,VIC,Edenhope
3319,-36.905566666666665,141.1,VIC,Bringalbert
3321,-38.1012,144.05543333333333,VIC,Hesse
3322,-38.0333,143.6333,VIC,Cressy
3323,-38.016666666666666,143.50556666666668,VIC,Foxhow
3324,-37.884233333333334,143.35706666666667,VIC,Lismore
3325,-37.8715,143.195675,VIC,Derrinallum
3328,-38.0333,144.05,VIC,Teesdale
3329,-38.0167,143.9667,VIC,Shelford
3330,-37.9,143.7167,VIC,Rokewood
3331,-37.97138571428572,144.17704285714285,VIC,She Oaks
3332,-37.9657,144.1357,VIC,Lethbridge
3333,-37.88935,144.03035,VIC,Bamganie
3334,-37.78887999999999,144.03332,VIC,Bungal
3335,-37.71025,144.6804,VIC,Plumpton
3337,-37.65945,144.587775,VIC,Melton
3338,-37.7337,144.55995000000001,VIC,Brookfield
3340,-37.71230769230769,144.42387692307693,VIC,Staughton Vale
3341,-37.58186,144.33326,VIC,Korobeit
3342,-37.642633333333336,144.22933333333333,VIC,Colbrook
3345,-37.5823,144.1093,VIC,Gordon
3350,-37.56501304347826,143.85994347826087,VIC,Brown Hill
3351,-37.696696296296295,143.51510370370372,VIC,Chepstowe
3352,-37.557818032786884,143.8521344262295,VIC,Mount Rowan
3353,-37.5662,143.8496,VIC,Ballarat
3354,-37.5811,143.81325,VIC,Ballarat Mc
3355,-37.53365,143.81455,VIC,Wendouree Village
3356,-37.587199999999996,143.82709999999997,VIC,Delacombe
3357,-37.6502,143.8839,VIC,Buninyong
3360,-37.72728,143.52258,VIC,Happy Valley
3361,-37.723099999999995,143.32713333333334,VIC,Carranballac
3363,-37.378128571428576,143.81227142857142,VIC,Mount Beckworth
3364,-37.34916666666667,144.14790833333333,VIC,Kooroocheang
3370,-37.2649,143.856575,VIC,Clunes
3371,-37.34167,143.89608,VIC,Lillicur
3373,-37.42926923076923,143.39077692307694,VIC,Trawalla
3374,-37.15,142.85,VIC,Great Western
3375,-37.379175000000004,143.175,VIC,Buangor
3377,-37.26262857142857,142.98088095238094,VIC,Rocky Point
3378,-37.525,143.00835,VIC,Yalla-Y-Poora
3379,-37.671685714285715,142.68121428571428,VIC,Chatsworth
3380,-37.0563,142.7809,VIC,Stawell
3381,-37.06668571428571,142.85812142857142,VIC,Bellellen
3384,-36.99721,143.10279,VIC,Joel South
3385,-36.873325,142.623325,VIC,Lubeck
3387,-36.80417272727273,142.8958090909091,VIC,Morrl Morrl
3388,-36.5976,142.73239999999998,VIC,Banyena
3390,-36.560050000000004,142.44175,VIC,Kewell
3391,-36.0833,142.4167,VIC,Brim
3392,-36.380966666666666,142.6015,VIC,Sheep Hills
3393,-36.20426666666666,142.3909111111111,VIC,Crymelon
3395,-35.909475,142.4139,VIC,Kenmare
3396,-35.727,142.3663,VIC,Hopetoun
3400,-36.7113,142.1998,VIC,Horsham
3401,-36.7814696969697,142.10472424242425,VIC,Kalkee
3402,-36.7113,142.1998,VIC,Horsham
3407,-37.330020000000005,141.83664,VIC,Englefield
3409,-36.86000833333333,141.79576666666665,VIC,Natimuk
3412,-36.7179,141.4731,VIC,Goroke
3413,-36.766675,141.2458,VIC,Neuarpurr
3414,-36.3243,142.04430000000002,VIC,Antwerp
3415,-36.3667,141.35,VIC,Miram
3418,-36.27718,141.6553,VIC,Gerang Gerung
3419,-36.3786,141.2422,VIC,Kaniva
3420,-36.375,141.0583,VIC,Telopea Downs
3423,-36.1425,141.9882,VIC,Jeparit
3424,-35.8264,142.01596666666669,VIC,Yaapeet
3427,-37.626,144.7188,VIC,Diggers Rest
3428,-37.6384,144.8074,VIC,Bulla
3429,-37.575450000000004,144.75709999999998,VIC,Sunbury
3430,-37.4833,144.75,VIC,Clarkefield
3431,-37.4605,144.6796,VIC,Riddells Creek
3432,-37.4333,144.75,VIC,Bolinda
3433,-37.4167,144.75,VIC,Monegeetta
3434,-37.348600000000005,144.773375,VIC,Romsey
3435,-37.247,144.718,VIC,Lancefield
3437,-37.502633333333335,144.53876666666667,VIC,Bullengarook
3438,-37.4428,144.6184,VIC,New Gisborne
3440,-37.4196,144.5624,VIC,Macedon
3441,-37.4005,144.5841,VIC,Mount Macedon
3442,-37.31944444444444,144.5926777777778,VIC,Hesket
3444,-37.15377619047619,144.49341904761906,VIC,Barfold
3446,-37.1888,144.38345,VIC,Malmsbury
3447,-37.15,144.3667,VIC,Taradale
3448,-37.0611,144.37776666666667,VIC,Sutton Grange
3450,-37.0671,144.2168,VIC,Moonlight Flat
3451,-37.142625,144.1860875,VIC,Gower
3453,-36.952125,144.238225,VIC,Ravenswood
3458,-37.4106,144.3373222222222,VIC,Newbury
3460,-37.3411,144.1426,VIC,Daylesford
3461,-37.326814285714285,144.1641214285714,VIC,Korweinguboora
3462,-37.0909,144.08267999999998,VIC,Newstead
3463,-36.91728333333333,144.0068,VIC,Maldon
3464,-37.0481,143.8167,VIC,Carisbrook
3465,-37.0603,143.69839545454545,VIC,Havelock
3467,-37.0904,143.4736,VIC,Avoca
3468,-37.208349999999996,143.40834999999998,VIC,Mount Lonarch
3469,-37.1389,143.26112,VIC,Nowhere Creek
3472,-36.872063636363634,143.71725454545455,VIC,Bet Bet
3475,-36.72667142857143,143.51001428571428,VIC,Emu
3477,-36.665319999999994,143.20808333333335,VIC,Traynors Lagoon
3478,-36.82697,143.2969,VIC,Redbank
3480,-36.36680555555555,142.90579444444444,VIC,Carron
3482,-36.14168,142.85,VIC,Warmur
3483,-35.906310000000005,142.88759,VIC,Narraport
3485,-35.6786,142.7446,VIC,Woomelang
3487,-35.6167,142.5833,VIC,Lascelles
3488,-35.416666666666664,142.47220000000002,VIC,Turriff East
3489,-35.3333,142.4167,VIC,Tempy
3490,-35.0817,142.0152875,VIC,Mittyack
3491,-35.3833,142.2,VIC,Patchewollock
3494,-34.47885,142.30255,VIC,Nangiloc
3496,-34.33541111111111,141.69476666666665,VIC,Sunnycliffs
3498,-34.2354,142.171,VIC,Irymple
3500,-34.18216666666667,142.10553333333334,NSW,Paringi
3501,-34.46168,142.22046,VIC,Mildura Centre Plaza
3502,-34.1855,142.1625,VIC,Mildura
3505,-34.182399999999994,142.04555714285715,VIC,Wargan
3506,-35.2333,141.3667,VIC,Cowangie
3507,-35.1333,142.0333,VIC,Walpeup
3509,-35.168099999999995,141.75279999999998,VIC,Linga
3512,-35.2486,141.0945,VIC,Carina
3515,-36.8083,144.075,VIC,Shelbourne
3516,-36.63108333333333,144.00693333333334,VIC,Bridgewater On Loddon
3517,-36.48863636363637,143.86604545454546,VIC,Glenalbyn
3518,-36.42819375,143.62055625,VIC,Richmond Plains
3520,-36.353049999999996,143.7517,VIC,Korong Vale
3521,-37.1129,144.8523,VIC,Pyalong
3522,-37.05,144.8333,VIC,Tooborac
3523,-36.86268,144.73451,VIC,Costerfield
3525,-36.27251538461538,143.43524615384615,VIC,Wychitella North
3527,-36.04053846153846,143.30357692307692,VIC,Jeruk
3529,-35.8163,143.21955,VIC,Nullawil
3530,-35.73895,143.0623,VIC,Warne
3531,-35.59165,142.95835,VIC,Boigbeat
3533,-35.424191666666665,142.98719166666666,VIC,Sea Lake
3537,-36.025444444444446,143.74394444444445,VIC,Canary Island
3540,-35.8391,143.5109,VIC,Oakvale
3542,-35.71293333333333,143.37220000000002,VIC,Lalbert
3544,-35.69332857142857,143.4137,VIC,Gowanford
3546,-35.09841428571429,142.93155714285714,VIC,Chinkapook
3549,-34.970241666666666,142.81315833333332,VIC,Robinvale
3550,-36.73988666666666,144.31033333333335,VIC,Flora Hill
3551,-36.75355,144.24091388888888,VIC,Toolleen
3552,-36.7582,144.2802,VIC,Bendigo
3554,-36.731,144.2997,VIC,Bendigo Dc
3555,-37.09088,144.05648000000002,VIC,Golden Gully
3556,-36.674418181818176,144.22222727272728,VIC,Campbells Forest
3557,-36.66245,144.547625,VIC,Goornong
3558,-36.4723,144.5636,VIC,Elmore
3559,-36.533319999999996,144.7278,VIC,Avonmore
3561,-36.3302375,144.713125,VIC,Fairy Dell
3562,-36.0231,144.5533,VIC,Torrumbarry
3563,-36.2712,144.5373,VIC,Lockington
3564,-36.129129999999996,144.68,VIC,Roslynmead
3565,-36.2003,144.5363,VIC,Kotta
3566,-35.9561,144.3692,VIC,Gunbower
3567,-35.9039,144.3022,VIC,Horfield
3568,-35.81371818181819,144.17308181818183,VIC,Mead
3570,-36.523579999999995,144.2858,VIC,Kamarooka
3571,-36.3879,144.175125,VIC,Kamarooka North
3572,-36.3,144.344425,VIC,Tennyson
3573,-36.236675,144.238225,VIC,Pine Grove
3575,-36.1148,144.0728111111111,VIC,Gladfield
3576,-36.1259,143.9199,VIC,Durham Ox
3579,-35.71527931034483,143.85948620689652,VIC,Mystic Park
3580,-35.6318,144.1248,VIC,Koondrook
3581,-35.65,143.7833,VIC,Lake Charm
3583,-35.5057,143.6748,VIC,Tresco
3584,-35.463,143.6326,VIC,Tresco West
3585,-35.39263571428571,143.41530714285713,VIC,Kunat
3586,-35.30983333333333,143.5565,VIC,Murrawee
3588,-35.2911,143.4551,VIC,Woorinen South
3589,-35.27375,143.45675,VIC,Woorinen North
3590,-35.2238,143.4727,VIC,Beverford
3591,-35.2393,143.3195,VIC,Vinifera
3594,-35.1755,143.3774,VIC,Nyah
3595,-35.1854,143.3508,VIC,Nyah West
3596,-35.11236666666667,143.2849666666667,VIC,Miralie
3597,-34.91386666666667,143.22633333333332,VIC,Narrung
3599,-34.7213,143.1648,VIC,Boundary Bend
3607,-36.85,145.1667,VIC,Tabilk
3608,-36.774074999999996,145.095775,VIC,Kirwans Bridge
3610,-36.59604,145.24928,VIC,Murchison North
3612,-36.611760000000004,144.96538,VIC,Wanalta
3614,-36.46665,145.31664999999998,VIC,Toolamba
3616,-36.4455,145.1411125,VIC,Waranga
3617,-36.4167,145.1833,VIC,Byrneside
3618,-36.3724,145.1322,VIC,Merrigum
3619,-36.3134,145.0504,VIC,Kyabram
3620,-36.263083333333334,145.09001666666666,VIC,St Germains
3621,-36.220075,144.993775,VIC,Kyvalley
3622,-36.23535,144.8203,VIC,Koyuga
3623,-36.456966666666666,144.9497,VIC,Stanhope
3624,-36.3999,144.9496,VIC,Girgarre
3629,-36.33664,145.28302000000002,VIC,Mooroopna North
3630,-36.45104285714286,145.5552285714286,VIC,Shepparton
3631,-36.44155333333333,145.48416,VIC,Kialla East
3632,-36.3805,145.3987,VIC,Shepparton
3633,-36.3,145.4333,VIC,Congupna
3634,-36.227025,145.48827500000002,VIC,Invergordon South
3635,-36.1468,145.33693333333335,VIC,Wunghnu
3636,-36.128975,145.509925,VIC,Naring
3637,-36.0154,145.32505,VIC,Yalca
3638,-36.046166666666664,145.18483333333333,VIC,Nathalia
3639,-36.0329,145.02155,VIC,Barmah
3640,-36.0133,145.4695,VIC,Katunga
3641,-35.887725,145.43040000000002,VIC,Bearii
3643,-35.9207,145.6407,VIC,Cobram
3644,-35.949400000000004,145.65529999999998,NSW,Barooga
3646,-36.28704285714286,145.71222857142857,VIC,Nalinga
3647,-36.3957,145.7047,VIC,Dookie College
3649,-36.0759,145.6872,VIC,Katamatite East
3658,-37.263711111111114,145.14736666666667,VIC,Waterford Park
3659,-37.0937,145.1,VIC,Tallarook
3660,-37.06049,145.2132,VIC,Northwood
3661,-37.0266,145.1392,VIC,Seymour
3662,-36.97765,145.0464,VIC,Puckapunyal Milpo
3663,-36.9333,145.1833,VIC,Mangalore
3664,-36.9009,145.2337,VIC,Upton Hill
3665,-36.816649999999996,145.375,VIC,Longwood
3666,-36.779011764705885,145.5416294117647,VIC,Miepoll
3669,-36.65933636363636,145.90137272727273,VIC,Earlston
3670,-36.6333,145.8667,VIC,Tarnook
3671,-36.5511,145.9843,VIC,Benalla
3672,-36.5511,145.9843,VIC,Benalla
3673,-36.64554375,146.0698875,VIC,Goomalibee
3675,-36.46049,146.20574,VIC,Boweya
3676,-36.3585,146.3206,VIC,Wangaratta
3677,-36.3621,146.31373333333335,VIC,Yarrunga
3678,-36.437514285714286,146.38883142857142,VIC,Oxley Flats
3682,-36.161625,146.44795,VIC,Norong
3683,-36.14406666666667,146.57336666666666,VIC,Chiltern Valley
3685,-36.0425625,146.4816375,VIC,Prentice North
3687,-36.0118,146.3971,VIC,Wahgunyah
3688,-36.122,146.60845,VIC,Indigo Valley
3689,-36.1218,146.8881,VIC,Wodonga
3690,-36.11443333333333,146.85940000000002,VIC,Wodonga
3691,-36.2835972972973,147.06377297297297,NSW,Lake Hume Village
3694,-36.1454,146.9188,VIC,Bandiana Milpo
3695,-36.283,147.095325,VIC,Huon
3697,-36.6895,147.1421,VIC,Tawonga
3698,-36.7359,147.1521,VIC,Tawonga South
3699,-36.8017,147.22502500000002,VIC,Mount Beauty
3700,-36.2004,147.26456000000002,VIC,Georges Creek
3701,-36.3784,147.33957777777778,VIC,Tallandoon
3704,-36.15,147.5,VIC,Koetong
3705,-36.2556,147.738,VIC,Nariel Valley
3707,-36.307500000000005,147.9938111111111,NSW,Bringenbrong
3708,-36.05,147.9333,VIC,Tintaldra
3709,-36.02222,147.64442,VIC,Walwa
3711,-37.4167,145.7167,VIC,Buxton
3712,-37.2559,145.79705,VIC,Thornton
3713,-37.2324,145.9126,VIC,Eildon
3714,-37.2041,145.67409,VIC,Alexandra
3715,-36.992266666666666,145.77583333333334,VIC,Merton
3717,-37.296225,145.424025,VIC,Flowerdale
3718,-37.1667,145.5333,VIC,Molesworth
3719,-37.041675,145.612525,VIC,Yarck
3720,-37.0167,145.8667,VIC,Bonnie Doon
3722,-37.0541,146.21790000000001,VIC,Barwite
3723,-37.24804,146.17744000000002,VIC,Howes Creek
3724,-37.052,146.0885,VIC,Mansfield
3725,-36.38334,145.82918,VIC,Goorambat
3726,-36.316675,146.005575,VIC,Bungeet
3727,-36.25002,145.91667999999999,VIC,Yundool
3728,-36.1554,145.955475,VIC,Tungamah
3730,-36.05874,146.00421999999998,VIC,Burramine
3732,-36.664,146.34755,VIC,Moyhu
3733,-36.7833,146.4167,VIC,Whitfield
3735,-36.542649999999995,146.588325,VIC,Whorouly South
3736,-36.561,146.7237,VIC,Myrtleford
3737,-36.61689285714285,146.73540714285716,VIC,Buffalo River
3738,-36.5874,146.7593,VIC,Ovens
3739,-36.6352,146.8596,VIC,Eurobin
3740,-36.78743333333333,146.87676666666667,VIC,Mount Buffalo
3741,-36.858357142857145,147.0535285714286,VIC,Smoko
3744,-36.7833,146.9833,VIC,Wandiligong
3746,-36.3,146.5167,VIC,Eldorado
3747,-36.385000000000005,146.71714,VIC,Wooragee
3749,-36.3652,146.8448,VIC,Bruarong
3750,-37.5833,145.0333,VIC,Wollert
3751,-37.55,145.0333,VIC,Woodstock
3752,-37.65,145.1,VIC,South Morang
3753,-37.4833,144.9833,VIC,Beveridge
3754,-37.600350000000006,145.12279999999998,VIC,Mernda
3755,-37.5667,145.1,VIC,Yan Yean
3756,-37.42554,144.96782000000002,VIC,Hidden Valley
3757,-37.4908,145.19750000000002,VIC,Kinglake Central
3758,-37.3719,145.0321,VIC,Wandong
3759,-37.6408,145.2399,VIC,Panton Hill
3760,-37.6202,145.2603,VIC,Smiths Gully
3761,-37.5782,145.3074,VIC,St Andrews
3762,-37.35,144.9667,VIC,Bylands
3763,-37.5329,145.3396,VIC,Kinglake
3764,-37.4658125,145.06717500000002,VIC,Tantaraboo
3765,-37.8167,145.35,VIC,Montrose
3766,-37.8167,145.3667,VIC,Kalorama
3767,-37.8333,145.3667,VIC,Mount Dandenong
3770,-37.7194,145.39823333333334,VIC,Coldstream
3775,-37.62824,145.38816,VIC,Dixons Creek
3777,-37.61561428571429,145.49542857142856,VIC,Healesville
3778,-37.58195,145.6445,VIC,Narbethong
3779,-37.5343,145.81935,VIC,Cambarville
